"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC00528",31.9453100122952,0.092789176269848,0.443402373252891,0.209266304979668,0.834240354145395,0.999494298704632
"CFAP276",47.2609934966705,-0.0911552499974413,0.435760697398133,-0.209186488230161,0.834302659924287,0.999494298704632
"PERP",550.810977534002,-0.0840580673503271,0.402077826506247,-0.209059196526027,0.834402027295336,0.999494298704632
"VCPKMT",237.104020374559,0.0491081740746542,0.234934489535731,0.209029224153933,0.834425424929976,0.999494298704632
"NFYC",2761.93999456321,-0.0261302341912697,0.125029308135965,-0.208992871998091,0.834453803076158,0.999494298704632
"METTL6",826.034238534007,-0.0348080081861709,0.166552438355232,-0.208991285446872,0.834455041615108,0.999494298704632
"WDR90",254.883274602299,0.0644275598324734,0.308325984829575,0.208959228227505,0.834480067125733,0.999494298704632
"WDSUB1",204.765388993406,0.0488838471165917,0.234065125068533,0.20884720482079,0.834567519662383,0.999494298704632
"ZNF701",483.271741101667,0.0622475071790662,0.298296249311679,0.208676801410352,0.834700551234944,0.999494298704632
"DCX",54.8056554121931,0.257317800304691,1.23329805956747,0.208642021536088,0.834727703980482,0.999494298704632
"LINC02033",40.1437452088154,-0.158647735553691,0.760490715525174,-0.208612324009942,0.834750889078519,0.999494298704632
"SERP1",709.001587228879,-0.0484994489104288,0.232626194829092,-0.208486619256533,0.834849029383283,0.999494298704632
"CDPF1",91.0998659425632,-0.05963781846899,0.28607953664587,-0.208465866409781,0.83486523180801,0.999494298704632
"TCFL5",147.457868212397,-0.146860581902304,0.704595666650066,-0.208432422811425,0.834891342464174,0.999494298704632
"VPS29",749.312065070449,-0.0497228520742745,0.238585510558414,-0.208406838948003,0.834911316856984,0.999494298704632
"MAMDC4",236.521462163112,-0.0735765118514015,0.353093860991308,-0.20837663856527,0.834934895696674,0.999494298704632
"RFX6",36.6613347491574,-0.263432777656768,1.26424273897689,-0.208371991813815,0.834938523644253,0.999494298704632
"LINC02343",47.7374427022738,0.262287244978114,1.25958331427968,0.208233343522901,0.835046774805175,0.999494298704632
"APOOL",1100.36230702672,-0.0575661248288927,0.276488807485956,-0.208204177783279,0.835069546671502,0.999494298704632
"IPPK",198.724419846969,-0.0453641004445505,0.217952812580841,-0.208137256442719,0.835121797671618,0.999494298704632
"ACP1",644.7999310907,-0.0609764813257851,0.292977451245912,-0.208126874837901,0.835129903510418,0.999494298704632
"NARS1",1293.72688157313,-0.0419166348743364,0.201404288463144,-0.208121858745857,0.83513382002423,0.999494298704632
"SLC10A3",313.34692497921,-0.0495375163231879,0.238140499406329,-0.208018024849541,0.83521489339593,0.999494298704632
"SCCPDH",227.628006706473,-0.0915182696263983,0.44003321752153,-0.207980365986621,0.835244297820074,0.999494298704632
"C5orf24",1207.40427698976,0.0339084407408902,0.16305165495008,0.207961340541264,0.835259153169364,0.999494298704632
"TSFM",221.42880911249,-0.0575939535495614,0.277144085740794,-0.207812313207461,0.835375517949986,0.999494298704632
"DOCK10",43343.9073611359,0.0431377385449689,0.207589032234548,0.207803553398856,0.835382357969844,0.999494298704632
"CDKN2D",555.796040245682,-0.0801640894161968,0.385965547705168,-0.207697526094823,0.835465149449193,0.999494298704632
"ZDHHC20",3927.17578087613,-0.0268876371010699,0.129587271160263,-0.207486714245394,0.835629767414611,0.999494298704632
"ERBB4",780.342250872697,-0.198313964287854,0.956114623058979,-0.20741651628899,0.835684584929649,0.999494298704632
"LINC00348",107.358816942618,-0.216829240204478,1.04544679633318,-0.207403419250973,0.835694812482098,0.999494298704632
"DNAAF8",27.6248602197111,0.0942826914237811,0.45477884770593,0.207315471903272,0.835763491792213,0.999494298704632
"LINC01594",49.1503631330204,0.225156345690347,1.08609745494705,0.207307681888752,0.835769575183549,0.999494298704632
"ARMC7",423.431140582303,0.040916771537077,0.19738178136672,0.207297610011214,0.835777440545784,0.999494298704632
"TBC1D7-LOC100130357",151.274158147295,0.0565505804813339,0.272965796454029,0.207170939421554,0.83587636194218,0.999494298704632
"SATB2",152.011065896176,-0.183557788466483,0.886227217050554,-0.20712271631352,0.835914021699117,0.999494298704632
"TRAPPC9",10458.9192526903,-0.047159084721756,0.227805621969642,-0.207014578103962,0.835998473423471,0.999494298704632
"ZNF350",59.9304684559322,0.118906053056495,0.57452239607113,0.206965044129931,0.836037158156797,0.999494298704632
"XYLT1",115.023418019439,0.0986075851483764,0.476604055684967,0.206896235926191,0.8360908962156,0.999494298704632
"PHF13",241.085218715185,-0.0685348298299402,0.331270041523594,-0.206885082377903,0.836099607022735,0.999494298704632
"WWC1",75.8924787406466,0.18905575527006,0.913879603326001,0.206871621362382,0.836110119964948,0.999494298704632
"HEXD",462.105780882808,0.0444611241512148,0.21493078599409,0.206862520627628,0.836117227580394,0.999494298704632
"LRRC36",29.6510659702746,-0.269335708457114,1.30281640258244,-0.206733433754163,0.836218045040948,0.999494298704632
"THEM5",115.400777232689,-0.100129379966566,0.484354382871647,-0.206727519162556,0.836222664429526,0.999494298704632
"VCL",5202.89554579795,-0.0526169406090678,0.254685626295572,-0.206595642535413,0.836325663605181,0.999494298704632
"LINC00351",122.82057728272,-0.206526919891397,0.999832948117263,-0.206561426366572,0.836352387807463,0.999494298704632
"AKR1D1",26.9225008723283,-0.208028528886396,1.00716046621267,-0.206549537899026,0.836361673222376,0.999494298704632
"NUP54",1210.1246947771,-0.0321795700020567,0.15581517104496,-0.206523984707313,0.836381631463751,0.999494298704632
"YKT6",572.987290069593,-0.049838056618422,0.241459138421553,-0.206403687780133,0.836475590421631,0.999494298704632
"ITPRIPL2",157.545182067956,-0.0602250679935373,0.291824420706866,-0.206374325519633,0.836498524424015,0.999494298704632
"LRFN3",315.271287981483,0.0672316362655213,0.325798733858559,0.20635941542581,0.836510170315157,0.999494298704632
"SEPTIN9",13021.9758428568,0.0398025670026494,0.192910031285695,0.206327098375215,0.836535412455927,0.999494298704632
"SLC6A15",36.1970789915489,0.257319425205887,1.24773805353072,0.206228722829885,0.836612252476748,0.999494298704632
"APPBP2",1666.7236340544,0.034872010901751,0.169182637514679,0.206120506300331,0.836696780979174,0.999494298704632
"LARP4",1922.77783355049,0.0416575031371968,0.202175052756734,0.206046703434379,0.8367544298688,0.999494298704632
"PMPCA",183.794275689939,0.0756532791525785,0.367294720709395,0.205974316773357,0.836810973384122,0.999494298704632
"SAC3D1",147.678724970916,0.0892987045413164,0.433613444512699,0.205940811271827,0.836837145878813,0.999494298704632
"LINC01221",41.0756514354705,-0.2039349340263,0.990356181280849,-0.205920796861738,0.836852780025587,0.999494298704632
"CPB1",31.9217872948556,-0.40014882319388,1.94376594685722,-0.205862657405261,0.836898195708869,0.999494298704632
"CLDN14",33.3706557366318,0.234603856443205,1.13984029157152,0.205821691142143,0.836930196864772,0.999494298704632
"ITGAL",27183.1153428956,0.0421265810557545,0.204697797833042,0.205798897211949,0.836948002660192,0.999494298704632
"TMLHE",1466.89904582998,0.0334222526523476,0.162411172502847,0.205787890927034,0.836956600402551,0.999494298704632
"LINC00963",50.4501646970728,-0.142712837300914,0.693734767857633,-0.205716714677044,0.837012201383124,0.999494298704632
"EMP2P1",35.5253552772513,-0.12197094052627,0.593496972233273,-0.205512321431574,0.83717187243814,0.999494298704632
"DBNL",2899.69080461917,0.0353128813752675,0.171838582757285,0.205500306209726,0.837181258882491,0.999494298704632
"LINC02496",37.5816090258326,0.191499977445877,0.931938567029113,0.205485623431544,0.837192729287293,0.999494298704632
"OTUD3",298.010426262851,0.0368241340746931,0.179311107327869,0.205364489815796,0.837287361990725,0.999494298704632
"ACOT11",72.7094757556659,0.135383942930796,0.659311600322484,0.205341363422966,0.837305429192668,0.999494298704632
"GAS2L2",25.766594659128,0.278312050664195,1.35643211863716,0.205179490252577,0.83743189296149,0.999494298704632
"HNF4G",95.2247567569252,-0.217676655525299,1.06173084982155,-0.205020562002023,0.837556060091651,0.999494298704632
"RELT",866.875688148593,-0.055796350288769,0.272153383575964,-0.205018029008612,0.837558039096192,0.999494298704632
"LMF2",967.35337966048,0.0558373566534832,0.272403044776507,0.204980662750282,0.837587233130822,0.999494298704632
"PLLP",38.0193327352337,0.116615464902517,0.568968020315273,0.204959612383661,0.837603679755105,0.999494298704632
"RAPGEF4",274.781149524541,-0.137633331511541,0.671560022088574,-0.204945689118742,0.837614558023011,0.999494298704632
"MEIS2",144.600273346001,-0.172429314587658,0.842082422159131,-0.204765365064316,0.837755448282694,0.999494298704632
"PPDPF",2323.79975042117,0.0642661683312805,0.313895976400571,0.204737152314653,0.83777749185601,0.999494298704632
"DEPTOR",97.3101677796158,-0.176988174322357,0.864546669512497,-0.204717895012143,0.837792538309394,0.999494298704632
"PINCR",26.0711181180567,0.331593605358618,1.62044149535409,0.204631642863576,0.837859931078782,0.999494298704632
"ZNF652-AS1",91.2530050168546,-0.0940744494903477,0.459960561607302,-0.204527208075429,0.837941532372481,0.999494298704632
"SMAP1",7023.84385741824,0.0338250981421594,0.165440443293365,0.204454832620217,0.837998084769199,0.999494298704632
"DUSP5",1314.21196960773,0.0371257120146711,0.181650118052936,0.204380335188398,0.838056296100134,0.999494298704632
"EP400P1",210.996663371671,0.0623715750198999,0.30543344334538,0.204206763793613,0.838191925983637,0.999494298704632
"HSD17B2",35.991103849438,-0.156904005708904,0.768433916650874,-0.20418672615695,0.838207583840551,0.999494298704632
"PLCE1",200.716499076158,-0.152904723019857,0.748953205724478,-0.204157912471914,0.838230099610008,0.999494298704632
"ADCY5",173.242121878235,-0.0863994363654795,0.423213629394506,-0.204150883536269,0.838235592224833,0.999494298704632
"JHY",165.683308020139,0.106289892045201,0.520774691461385,0.20409957278633,0.838275688176511,0.999494298704632
"TAP2",59.5225556322602,-0.134856933737834,0.660755425362544,-0.204095083538423,0.83827919624631,0.999494298704632
"MPP1",889.01941382557,-0.0472176861071208,0.231456689068739,-0.204002253281597,0.838351738075331,0.999494298704632
"NGDN",154.900851485245,-0.0419400699376497,0.20567303156687,-0.20391623353893,0.838418959081896,0.999494298704632
"ZFPM2",289.593986451956,-0.177953230452643,0.872742025785902,-0.203901296368072,0.838430632006807,0.999494298704632
"SLC24A3",250.931188925421,0.169497671547447,0.831565036358095,0.203829723637462,0.838486564317282,0.999494298704632
"EXD1",27.9352445257719,0.22644747968456,1.11098990423389,0.203824966204992,0.838490282161465,0.999494298704632
"DCAF8L2",133.35958020942,0.195020534825118,0.956892422927845,0.203806122979222,0.838505007824155,0.999494298704632
"SGCD",563.350391429132,-0.161755314071721,0.794690447242226,-0.203545059127176,0.838709030632395,0.999494298704632
"BCLAF3",1087.50673489151,-0.0304044348729246,0.149394922101304,-0.203517190847408,0.838730810483999,0.999494298704632
"LINC01681",43.2356214157904,0.194083204275479,0.954124249041434,0.203415021125882,0.838810660077655,0.999494298704632
"NRG1",592.008029079519,-0.1594006760684,0.784095178793802,-0.203292508842627,0.838906410358993,0.999494298704632
"NCK2",8732.71290886497,0.0216373075431916,0.106437785754542,0.203285960806154,0.838911528087146,0.999494298704632
"WDR82",2213.31804832086,0.0298231946672789,0.146730026442286,0.203252159018791,0.838937946551516,0.999494298704632
"IGSF21",87.351220234676,0.203702518528313,1.00222768515329,0.203249742095436,0.838939835553357,0.999494298704632
"PNPLA2",1745.08071173398,0.039082196062305,0.192303889313782,0.203231438541186,0.838954141145801,0.999494298704632
"EIF3E",2416.46431997302,0.0418969827976164,0.206462681521514,0.202927630741106,0.839191597363478,0.999494298704632
"SLC7A6OS",415.128952870884,-0.0393912073458501,0.194130433607683,-0.202911035708371,0.839204568465182,0.999494298704632
"SLC9B2",826.656992188038,0.041960018510618,0.207093948650788,0.20261344565588,0.839437179866871,0.999494298704632
"PROSER3",644.924020615708,-0.0439384394028412,0.216926575737766,-0.202549822461388,0.839486912786723,0.999494298704632
"CRACDL",84.124363370085,-0.205878758686469,1.01663799661164,-0.20250940784492,0.839518504379634,0.999494298704632
"ARRDC3-AS1",307.255597542048,-0.0564602112435692,0.278840070390947,-0.202482416405968,0.839539603389002,0.999494298704632
"MCRS1",518.242282479851,-0.0547041918088669,0.270307424133896,-0.202377688974496,0.839621469143715,0.999494298704632
"CASC16",30.059127585866,-0.278051131520864,1.37401066799592,-0.202364608949084,0.839631693961643,0.999494298704632
"TMED1",269.800422106614,-0.0498426717632657,0.246425143947751,-0.202262930498008,0.839711178189455,0.999494298704632
"PARD6G",47.248369196947,-0.146135780387238,0.722819449000313,-0.202174665595052,0.839780178084223,0.999494298704632
"CD163L1",91.2719205023622,-0.186325408271738,0.922416901614292,-0.201996958149461,0.839919102212236,0.999494298704632
"NAA35",2682.68351847683,0.0261266412776221,0.129411441219217,0.201888187253589,0.840004137136263,0.999494298704632
"TRIM59-IFT80",145.809595919824,0.0941724679870863,0.466548443569311,0.20184928121638,0.84003455355617,0.999494298704632
"RPA2",1020.95082636259,-0.0444994732329605,0.220544316567169,-0.201771117594897,0.840095661954547,0.999494298704632
"GDPD2",28.216240071246,-0.125621295579997,0.622640059597321,-0.201755883907052,0.840107571779351,0.999494298704632
"STIM1",11948.2062020831,-0.0257327413642421,0.127579650552246,-0.201699418777638,0.840151717009936,0.999494298704632
"HSPA2-AS1",48.2556104598662,0.123137621150848,0.610540182147469,0.20168635046711,0.840161934070153,0.999494298704632
"CDC73",8201.41803587167,0.0253155004120773,0.125544825891741,0.201645111475222,0.840194175695411,0.999494298704632
"ALG14",170.366563409475,-0.0909150634333515,0.450897566038877,-0.201631302275676,0.840204972116169,0.999494298704632
"RBM33",7496.89961120465,-0.030228342261441,0.149920384001191,-0.201629301197633,0.840206536617782,0.999494298704632
"RPRD2",4371.69129877624,0.0235012521034918,0.116587453515952,0.201576167887365,0.840248078031873,0.999494298704632
"GPR151",26.7031086710109,-0.163159556363482,0.809545434876546,-0.201544656216069,0.840272715129534,0.999494298704632
"SUPT7L",1386.10026985945,0.0320470771898824,0.159045704582946,0.201496024516457,0.840310737664035,0.999494298704632
"SKP2",1233.50949614258,-0.0452369117596348,0.224529908523933,-0.20147387961374,0.840328051706904,0.999494298704632
"CSNK1G1",4455.62493243432,0.0232860948934704,0.115647621114973,0.201353859845679,0.840421890780898,0.999494298704632
"H1-3",1735.90691839422,0.0460742517017606,0.228891655288695,0.20129284155706,0.840469599622254,0.999494298704632
"CBR3-AS1",71.5527897418444,0.0767102624682427,0.381269397856703,0.201197008990146,0.840544530155515,0.999494298704632
"NFXL1",166.378678769138,0.0604542016259986,0.300504244712934,0.201175865864222,0.840561061950463,0.999494298704632
"CLASP1",12465.9794878808,-0.0295316833025845,0.146852973889348,-0.201096937436462,0.840622776652503,0.999494298704632
"GLIDR",25.1914960659382,-0.189486643850295,0.94231424470618,-0.20108646867519,0.840630962325385,0.999494298704632
"NPR2",144.201312745103,-0.0994457852083474,0.494975131555554,-0.200910669786217,0.8407684245431,0.999494298704632
"SPCS2P4",58.7779068114919,0.131024404452529,0.652230272597911,0.200886726601394,0.840787146785098,0.999494298704632
"CCNB1",642.601678843088,-0.0550007321451905,0.273922352562649,-0.200789499763847,0.840863173702424,0.999494298704632
"MAP4K4",10986.3310269563,-0.027691161296512,0.137914617113439,-0.200784817998916,0.840866834664835,0.999494298704632
"CPEB3",2171.04856017217,-0.0378439182413903,0.188519413299333,-0.200742817830126,0.840899677356002,0.999494298704632
"SMAD3",12896.5978295687,-0.0489040076399305,0.243706297540802,-0.200667804375235,0.840958335993266,0.999494298704632
"CCZ1B",582.487434875627,-0.0864126903317169,0.430787353497153,-0.200592449221674,0.841017262719329,0.999494298704632
